Date,Tesla,BYD
2019-06-06,13.729999542236328,11.707499504089355
2019-06-07,13.633333206176758,11.863210678100586
2019-06-10,14.192000389099121,11.705764770507812
2019-06-11,14.473333358764648,11.872011184692383
2019-06-12,13.950667381286621,11.607972145080566
2019-06-13,14.260666847229004,11.51995849609375
2019-06-14,14.32800006866455,11.265698432922363
2019-06-17,15.001999855041504,11.373269081115723
2019-06-18,14.982666969299316,11.568854331970215
2019-06-19,15.095333099365234,11.617751121520996
2019-06-20,14.641332626342773,11.852453231811523
2019-06-21,14.790666580200195,11.783998489379883
2019-06-24,14.909333229064941,11.774218559265137
2019-06-25,14.650667190551758,11.627531051635742
2019-06-26,14.618000030517578,11.578634262084961
2019-06-27,14.855999946594238,11.607972145080566
2019-06-28,14.897333145141602,11.783998489379883
2019-07-01,15.14466667175293,11.911128044128418
2019-07-02,14.970000267028809,12.165388107299805
2019-07-03,15.65999984741211,12.233843803405762
2019-07-05,15.539999961853027,11.911128044128418
2019-07-08,15.355999946594238,11.647089958190918
2019-07-09,15.337332725524902,11.852453231811523
2019-07-10,15.928000450134277,11.95024585723877
2019-07-11,15.90666675567627,11.823116302490234
2019-07-12,16.338666915893555,11.832895278930664
2019-07-15,16.899999618530273,11.969802856445312
2019-07-16,16.825332641601562,11.911128044128418
2019-07-17,16.99066734313965,12.096933364868164
2019-07-18,16.902666091918945,11.920906066894531
2019-07-19,17.211999893188477,11.95024585723877
2019-07-22,17.045333862304688,12.02847957611084
2019-07-23,17.344667434692383,12.331635475158691
2019-07-24,17.658666610717773,12.419649124145508
2019-07-25,15.254667282104492,12.243623733520508
2019-07-26,15.202667236328125,12.625014305114746
2019-07-29,15.718000411987305,12.419649124145508
2019-07-30,16.150667190551758,12.341415405273438
2019-07-31,16.107332229614258,12.253401756286621
2019-08-01,15.59000015258789,11.862232208251953
2019-08-02,15.62266731262207,11.705764770507812
2019-08-05,15.221332550048828,11.226580619812012
2019-08-06,15.383333206176758,11.207021713256836
2019-08-07,15.561332702636719,10.786515235900879
2019-08-08,15.886667251586914,11.001657485961914
2019-08-09,15.667332649230957,10.86474895477295
2019-08-12,15.267333030700684,10.678942680358887
2019-08-13,15.666666984558105,10.737617492675781
2019-08-14,14.641332626342773,10.414902687072754
2019-08-15,14.37600040435791,10.385564804077148
2019-08-16,14.662667274475098,10.454019546508789
2019-08-19,15.121999740600586,10.708279609680176
2019-08-20,15.057332992553711,10.747397422790527
2019-08-21,14.722000122070312,10.571371078491211
2019-08-22,14.8100004196167,10.08240795135498
2019-08-23,14.09333324432373,9.613004684448242
2019-08-26,14.333333015441895,9.759693145751953
2019-08-27,14.272000312805176,9.515212059020996
2019-08-28,14.37266731262207,9.476094245910645
2019-08-29,14.780667304992676,9.789031028747559
2019-08-30,15.040666580200195,10.141083717346191
2019-09-03,15.000666618347168,9.847705841064453
2019-09-04,14.711999893188477,9.779251098632812
2019-09-05,15.305333137512207,10.121525764465332
2019-09-06,15.16333293914795,10.229097366333008
2019-09-09,15.452667236328125,10.463798522949219
2019-09-10,15.702667236328125,10.35622787475586
2019-09-11,16.47333335876465,10.542033195495605
2019-09-12,16.391332626342773,10.268214225769043
2019-09-13,16.34666633605957,10.620266914367676
2019-09-16,16.187332153320312,10.512694358825684
2019-09-17,16.319332122802734,10.4246826171875
2019-09-18,16.232667922973633,10.473577499389648
2019-09-19,16.440000534057617,10.385564804077148
2019-09-20,16.041332244873047,10.209538459777832
2019-09-23,16.082000732421875,10.09218692779541
2019-09-24,14.880666732788086,10.013954162597656
2019-09-25,15.24666690826416,9.730355262756348
2019-09-26,16.17066764831543,9.730355262756348
2019-09-27,16.142000198364258,9.642341613769531
2019-09-30,16.058000564575195,9.701016426086426
2019-10-01,16.312667846679688,9.701016426086426
2019-10-02,16.208667755126953,9.573887825012207
2019-10-03,15.535332679748535,9.52499008178711
2019-10-04,15.428667068481445,9.593446731567383
2019-10-07,15.847999572753906,9.485873222351074
2019-10-08,16.003332138061523,9.515212059020996
2019-10-09,16.302000045776367,9.436976432800293
2019-10-10,16.31599998474121,9.485873222351074
2019-10-11,16.525999069213867,9.68145751953125
2019-10-14,17.130666732788086,9.632564544677734
2019-10-15,17.19266700744629,9.505433082580566
2019-10-16,17.316667556762695,9.534770965576172
2019-10-17,17.46466636657715,9.573887825012207
2019-10-18,17.1299991607666,9.534770965576172
2019-10-21,16.899999618530273,9.495652198791504
2019-10-22,17.038667678833008,9.446757316589355
2019-10-23,16.978666305541992,9.554329872131348
2019-10-24,19.978666305541992,9.544548988342285
2019-10-25,21.875333786010742,9.573887825012207
2019-10-28,21.847333908081055,9.83792781829834
2019-10-29,21.08133316040039,9.622783660888672
2019-10-30,21.000667572021484,9.319625854492188
2019-10-31,20.994667053222656,9.172938346862793
2019-11-01,20.887332916259766,9.417418479919434
2019-11-04,21.1646671295166,9.505433082580566
2019-11-05,21.148000717163086,9.52499008178711
2019-11-06,21.77199935913086,9.388082504272461
2019-11-07,22.369333267211914,9.720575332641602
2019-11-08,22.47599983215332,9.701016426086426
2019-11-11,23.006000518798828,9.603224754333496
2019-11-12,23.32866668701172,9.515212059020996
2019-11-13,23.073999404907227,9.446757316589355
2019-11-14,23.290000915527344,9.456535339355469
2019-11-15,23.47800064086914,9.485873222351074
2019-11-18,23.332666397094727,9.456535339355469
2019-11-19,23.968000411987305,9.436976432800293
2019-11-20,23.481332778930664,9.388082504272461
2019-11-21,23.655332565307617,9.358742713928223
2019-11-22,22.202667236328125,9.388082504272461
2019-11-25,22.422666549682617,9.573887825012207
2019-11-26,21.92799949645996,9.613004684448242
2019-11-27,22.086000442504883,9.485873222351074
2019-11-29,21.996000289916992,9.241392135620117
2019-12-02,22.32466697692871,9.153379440307617
2019-12-03,22.413333892822266,9.163158416748047
2019-12-04,22.20199966430664,9.309847831726074
2019-12-05,22.024667739868164,9.241392135620117
2019-12-06,22.392667770385742,9.153379440307617
2019-12-09,22.635332107543945,9.172938346862793
2019-12-10,23.256000518798828,9.143601417541504
2019-12-11,23.51333236694336,9.309847831726074
2019-12-12,23.978666305541992,9.300067901611328
2019-12-13,23.892667770385742,9.388082504272461
2019-12-16,25.433332443237305,9.554329872131348
2019-12-17,25.266000747680664,9.710797309875488
2019-12-18,26.209999084472656,9.417418479919434
2019-12-19,26.93600082397461,9.348965644836426
2019-12-20,27.03933334350586,9.339184761047363
2019-12-23,27.947999954223633,9.231613159179688
2019-12-24,28.350000381469727,9.300067901611328
2019-12-26,28.729333877563477,9.348965644836426
2019-12-27,28.691999435424805,9.358742713928223
2019-12-30,27.64666748046875,9.613004684448242
2019-12-31,27.8886661529541,9.691238403320312
2020-01-02,28.68400001525879,9.867264747619629
2020-01-03,29.534000396728516,9.769472122192383
2020-01-06,30.1026668548584,9.68145751953125
2020-01-07,31.270666122436523,9.603224754333496
2020-01-08,32.80933380126953,9.652121543884277
2020-01-09,32.089332580566406,9.66189956665039
2020-01-10,31.876667022705078,9.671679496765137
2020-01-13,34.990665435791016,11.148346900939941
2020-01-14,35.861331939697266,11.226580619812012
2020-01-15,34.56666564941406,11.412385940551758
2020-01-16,34.232666015625,11.363490104675293
2020-01-17,34.03333282470703,12.048036575317383
2020-01-21,36.47999954223633,11.431943893432617
2020-01-22,37.97066879272461,11.754659652709961
2020-01-23,38.14666748046875,11.656867980957031
2020-01-24,37.654666900634766,11.44172477722168
2020-01-27,37.201332092285156,10.86474895477295
2020-01-28,37.793331146240234,10.972320556640625
2020-01-29,38.732666015625,10.737617492675781
2020-01-30,42.72066879272461,10.512694358825684
2020-01-31,43.371334075927734,10.170422554016113
2020-02-03,52.0,10.366006851196289
2020-02-04,59.137332916259766,11.343932151794434
2020-02-05,48.97999954223633,11.607972145080566
2020-02-06,49.930667877197266,11.568854331970215
2020-02-07,49.871334075927734,11.226580619812012
2020-02-10,51.41866683959961,11.431943893432617
2020-02-11,51.62533187866211,11.353710174560547
2020-02-12,51.15266799926758,11.510177612304688
2020-02-13,53.599998474121094,11.324372291564941
2020-02-14,53.33533477783203,11.079890251159668
2020-02-18,57.22666549682617,11.402607917785645
2020-02-19,61.16133117675781,12.087154388427734
2020-02-20,59.96066665649414,13.153092384338379
2020-02-21,60.06666564941406,13.113975524902344
2020-02-24,55.58599853515625,11.979582786560059
2020-02-25,53.32733154296875,12.536999702453613
2020-02-26,51.91999816894531,12.937949180603027
2020-02-27,45.266666412353516,12.341415405273438
2020-02-28,44.53266525268555,11.901349067687988
2020-03-02,49.574668884277344,12.224064826965332
2020-03-03,49.70066833496094,12.439208984375
2020-03-04,49.96666717529297,12.321857452392578
2020-03-05,48.30266571044922,12.165388107299805
2020-03-06,46.89866638183594,11.705764770507812
2020-03-09,40.53333282470703,10.84519100189209
2020-03-10,43.02199935913086,11.246139526367188
2020-03-11,42.28200149536133,10.776735305786133
2020-03-12,37.369998931884766,9.769472122192383
2020-03-13,36.44133377075195,10.600709915161133
2020-03-16,29.67133331298828,9.495652198791504
2020-03-17,28.68000030517578,9.789031028747559
2020-03-18,24.08133316040039,8.967574119567871
2020-03-19,28.50933265686035,8.987131118774414
2020-03-20,28.50200080871582,8.869780540466309
2020-03-23,28.952667236328125,8.517727851867676
2020-03-24,33.66666793823242,9.143601417541504
2020-03-25,35.95000076293945,9.642341613769531
2020-03-26,35.21066665649414,9.945499420166016
2020-03-27,34.29066848754883,9.32940673828125
2020-03-30,33.47533416748047,9.808589935302734
2020-03-31,34.93333435058594,10.277992248535156
2020-04-01,32.104000091552734,9.231613159179688
2020-04-02,30.29800033569336,9.867264747619629
2020-04-03,32.000667572021484,9.68145751953125
2020-04-06,34.41600036621094,9.974835395812988
2020-04-07,36.36333465576172,10.170422554016113
2020-04-08,36.589332580566406,10.09218692779541
2020-04-09,38.20000076293945,10.043292045593262
2020-04-13,43.39666748046875,9.93571949005127
2020-04-14,47.32600021362305,10.600709915161133
2020-04-15,48.65533447265625,10.630046844482422
2020-04-16,49.680667877197266,11.02121639251709
2020-04-17,50.259334564208984,11.040775299072266
2020-04-20,49.75733184814453,10.913643836975098
2020-04-21,45.781333923339844,10.346447944641113
2020-04-22,48.807334899902344,10.678942680358887
2020-04-23,47.04199981689453,10.835410118103027
2020-04-24,48.34333419799805,10.952760696411133
2020-04-27,53.25,11.128787994384766
2020-04-28,51.27466583251953,11.500399589538574
2020-04-29,53.367332458496094,12.321857452392578
2020-04-30,52.12533187866211,12.048036575317383
2020-05-01,46.75466537475586,11.647089958190918
2020-05-04,50.74599838256836,11.852453231811523
2020-05-05,51.2140007019043,12.01870059967041
2020-05-06,52.172000885009766,12.087154388427734
2020-05-07,52.00266647338867,11.783998489379883
2020-05-08,54.62799835205078,11.842673301696777
2020-05-11,54.08599853515625,11.431943893432617
2020-05-12,53.96066665649414,11.412385940551758
2020-05-13,52.73066711425781,11.255918502807617
2020-05-14,53.55533218383789,10.85496997833252
2020-05-15,53.27799987792969,10.952760696411133
2020-05-18,54.242000579833984,11.09945011138916
2020-05-19,53.867332458496094,11.314593315124512
2020-05-20,54.37066650390625,11.500399589538574
2020-05-21,55.17333221435547,11.070113182067871
2020-05-22,54.45866775512695,10.659384727478027
2020-05-26,54.591331481933594,11.246139526367188
2020-05-27,54.68199920654297,11.01143741607666
2020-05-28,53.72066879272461,11.079890251159668
2020-05-29,55.66666793823242,11.060334205627441
2020-06-01,59.87333297729492,11.71554183959961
2020-06-02,58.770668029785156,12.214284896850586
2020-06-03,58.86399841308594,12.233843803405762
2020-06-04,57.62533187866211,12.302297592163086
2020-06-05,59.04399871826172,12.937949180603027
2020-06-08,63.327999114990234,13.280223846435547
2020-06-09,62.711334228515625,13.13353443145752
2020-06-10,68.336669921875,13.290003776550293
2020-06-11,64.85600280761719,13.094417572021484
2020-06-12,62.35200119018555,12.889053344726562
2020-06-15,66.05999755859375,13.593159675598145
2020-06-16,65.47533416748047,13.53448486328125
2020-06-17,66.11933135986328,13.818082809448242
2020-06-18,66.9306640625,14.512410163879395
2020-06-19,66.72666931152344,14.815566062927246
2020-06-22,66.28800201416016,14.991592407226562
2020-06-23,66.78533172607422,15.196956634521484
2020-06-24,64.0566635131836,15.157838821411133
2020-06-25,65.73200225830078,15.076583862304688
2020-06-26,63.982666015625,14.880783081054688
2020-06-29,67.29000091552734,14.939523696899414
2020-06-30,71.98733520507812,15.027633666992188
2020-07-01,74.64199829101562,15.194063186645508
2020-07-02,80.57733154296875,15.135323524475098
2020-07-06,91.43866729736328,18.35622787475586
2020-07-07,92.65733337402344,17.964630126953125
2020-07-08,91.05867004394531,18.698877334594727
2020-07-09,92.9520034790039,18.63035011291504
2020-07-10,102.97666931152344,19.462495803833008
2020-07-13,99.80400085449219,22.135164260864258
2020-07-14,101.12000274658203,20.30443572998047
2020-07-15,103.06732940673828,19.756196975708008
2020-07-16,100.04266357421875,17.62198257446289
2020-07-17,100.05599975585938,17.62198257446289
2020-07-20,109.53333282470703,19.92262840270996
2020-07-21,104.55733489990234,19.65829849243164
2020-07-22,106.15533447265625,18.835939407348633
2020-07-23,100.87133026123047,19.717039108276367
2020-07-24,94.46666717529297,18.405179977416992
2020-07-27,102.63999938964844,18.297489166259766
2020-07-28,98.43267059326172,18.493288040161133
2020-07-29,99.94066619873047,19.0806884765625
2020-07-30,99.16600036621094,18.33664894104004
2020-07-31,95.38400268554688,18.493288040161133
2020-08-03,99.0,18.894678115844727
2020-08-04,99.13333129882812,19.65829849243164
2020-08-05,99.00133514404297,19.736616134643555
2020-08-06,99.30533599853516,20.010738372802734
2020-08-07,96.84733581542969,19.57997703552246
2020-08-10,94.57133483886719,19.19816780090332
2020-08-11,91.6259994506836,18.826147079467773
2020-08-12,103.65066528320312,18.698877334594727
2020-08-13,108.06666564941406,18.385601043701172
2020-08-14,110.04733276367188,18.424758911132812
2020-08-17,122.3759994506836,18.317066192626953
2020-08-18,125.80599975585938,17.95484161376953
2020-08-19,125.23533630371094,17.984210968017578
2020-08-20,133.45533752441406,17.7590389251709
2020-08-21,136.6653289794922,17.670928955078125
2020-08-24,134.27999877929688,17.935258865356445
2020-08-25,134.8893280029297,18.64992904663086
2020-08-26,143.54466247558594,19.62892723083496
2020-08-27,149.25,19.65829849243164
2020-08-28,147.55999755859375,19.99115753173828
2020-08-31,166.10667419433594,20.23590850830078
2020-09-01,158.35000610351562,21.880626678466797
2020-09-02,149.1233367919922,21.831674575805664
2020-09-03,135.6666717529297,20.63729476928711
2020-09-04,139.44000244140625,20.490446090698242
2020-09-08,110.06999969482422,20.38275718688965
2020-09-09,122.09333038330078,20.294649124145508
2020-09-10,123.77999877929688,20.314228057861328
2020-09-11,124.23999786376953,21.733776092529297
2020-09-14,139.8733367919922,21.782724380493164
2020-09-15,149.9199981689453,24.5239200592041
2020-09-16,147.25332641601562,25.796621322631836
2020-09-17,141.14332580566406,27.578397750854492
2020-09-18,147.38333129882812,27.578397750854492
2020-09-21,149.79666137695312,25.708513259887695
2020-09-22,141.41000366210938,27.460918426513672
2020-09-23,126.78666687011719,27.049739837646484
2020-09-24,129.26333618164062,26.560239791870117
2020-09-25,135.77999877929688,26.10011100769043
2020-09-28,140.39999389648438,26.77562141418457
2020-09-29,139.69000244140625,27.83293914794922
2020-09-30,143.00332641601562,31.572715759277344
2020-10-01,149.3866729736328,32.54192352294922
2020-10-02,138.3633270263672,31.484601974487305
2020-10-05,141.89332580566406,31.680404663085938
2020-10-06,137.9933319091797,30.701406478881836
2020-10-07,141.76666259765625,31.112585067749023
2020-10-08,141.97332763671875,32.58108139038086
2020-10-09,144.6666717529297,31.837045669555664
2020-10-12,147.43333435058594,32.58108139038086
2020-10-13,148.88333129882812,32.89436340332031
2020-10-14,153.76666259765625,33.77546310424805
2020-10-15,149.6266632080078,34.32370376586914
2020-10-16,146.55667114257812,32.85520553588867
2020-10-19,143.61000061035156,31.97410011291504
2020-10-20,140.64666748046875,35.048160552978516
2020-10-21,140.8800048828125,35.23417282104492
2020-10-22,141.92999267578125,37.17258834838867
2020-10-23,140.2100067138672,35.008995056152344
2020-10-26,140.0933380126953,33.892940521240234
2020-10-27,141.55999755859375,35.97821044921875
2020-10-28,135.33999633789062,36.14463806152344
2020-10-29,136.94332885742188,40.628456115722656
2020-10-30,129.34666442871094,39.83546447753906
2020-11-02,133.50332641601562,43.702510833740234
2020-11-03,141.3000030517578,43.52628707885742
2020-11-04,140.32666015625,44.896888732910156
2020-11-05,146.02999877929688,50.6729850769043
2020-11-06,143.31666564941406,49.99747085571289
2020-11-09,140.4199981689453,49.63524627685547
2020-11-10,136.7866668701172,44.43675994873047
2020-11-11,139.0433349609375,42.11653518676758
2020-11-12,137.25332641601562,46.218536376953125
2020-11-13,136.1666717529297,46.1598014831543
2020-11-16,136.02999877929688,45.8073616027832
2020-11-17,147.20333862304688,43.457763671875
2020-11-18,162.2133331298828,45.18080139160156
2020-11-19,166.42333984375,44.3878059387207
2020-11-20,163.20333862304688,46.45349884033203
2020-11-23,173.9499969482422,51.54429244995117
2020-11-24,185.1266632080078,51.06458282470703
2020-11-25,191.3333282470703,49.20448303222656
2020-11-27,195.25332641601562,47.74577713012695
2020-11-30,189.1999969482422,45.6702995300293
2020-12-01,194.9199981689453,46.34580993652344
2020-12-02,189.60667419433594,44.564029693603516
2020-12-03,197.7933349609375,43.359859466552734
2020-12-04,199.67999267578125,44.53466033935547
2020-12-07,213.9199981689453,45.1318473815918
2020-12-08,216.6266632080078,46.218536376953125
2020-12-09,201.4933319091797,44.094112396240234
2020-12-10,209.02333068847656,44.78919982910156
2020-12-11,203.3300018310547,43.37944030761719
2020-12-14,213.27667236328125,45.2786979675293
2020-12-15,211.0833282470703,46.375179290771484
2020-12-16,207.58999633789062,45.69967269897461
2020-12-17,218.63333129882812,46.04231643676758
2020-12-18,231.6666717529297,46.89405059814453
2020-12-21,216.6199951171875,51.221221923828125
2020-12-22,213.44667053222656,48.822669982910156
2020-12-23,215.32666015625,49.7918815612793
2020-12-24,220.58999633789062,47.873046875
2020-12-28,221.22999572753906,49.78209686279297
2020-12-29,221.99667358398438,49.15553283691406
2020-12-30,231.5933380126953,50.3205451965332
2020-12-31,235.22332763671875,51.661773681640625
2021-01-04,243.2566680908203,54.921836853027344
2021-01-05,245.0366668701172,58.62245178222656
2021-01-06,251.9933319091797,56.87983703613281
2021-01-07,272.0133361816406,60.67835235595703
2021-01-08,293.3399963378906,61.39302062988281
2021-01-11,270.39666748046875,63.09648513793945
2021-01-12,283.14666748046875,66.6698226928711
2021-01-13,284.8033447265625,65.29922485351562
2021-01-14,281.6666564941406,62.548240661621094
2021-01-15,275.38665771484375,58.642032623291016
2021-01-19,281.51666259765625,60.208431243896484
2021-01-20,283.48333740234375,58.642032623291016
2021-01-21,281.663330078125,62.822357177734375
2021-01-22,282.21331787109375,65.02510833740234
2021-01-25,293.6000061035156,69.11731719970703
2021-01-26,294.36334228515625,66.8949966430664
2021-01-27,288.0533447265625,62.85172653198242
2021-01-28,278.4766540527344,61.28533172607422
2021-01-29,264.510009765625,59.30775833129883
2021-02-01,279.9366760253906,62.94963073730469
2021-02-02,290.92999267578125,67.57051086425781
2021-02-03,284.89666748046875,66.52297973632812
2021-02-04,283.3299865722656,64.58456420898438
2021-02-05,284.07666015625,63.732826232910156
2021-02-08,287.8066711425781,63.938411712646484
2021-02-09,283.1533203125,66.93415832519531
2021-02-10,268.2733459472656,66.6698226928711
2021-02-11,270.5533447265625,67.12016296386719
2021-02-12,272.0400085449219,66.97332000732422
2021-02-16,265.40667724609375,67.5509262084961
2021-02-17,266.04998779296875,66.52297973632812
2021-02-18,262.4599914550781,63.42934036254883
2021-02-19,260.4333190917969,63.03773498535156
2021-02-22,238.1666717529297,58.739933013916016
2021-02-23,232.94667053222656,55.31344223022461
2021-02-24,247.33999633789062,55.42112731933594
2021-02-25,227.4066619873047,51.76945877075195
2021-02-26,225.1666717529297,50.4771842956543
2021-03-01,239.47666931152344,55.558189392089844
2021-03-02,228.81333923339844,53.179222106933594
2021-03-03,217.73333740234375,52.21001434326172
2021-03-04,207.14666748046875,47.70661926269531
2021-03-05,199.31666564941406,48.86183547973633
2021-03-08,187.6666717529297,43.73188018798828
2021-03-09,224.52667236328125,48.1177978515625
2021-03-10,222.68666076660156,46.756988525390625
2021-03-11,233.1999969482422,50.99605178833008
2021-03-12,231.2433319091797,48.76393508911133
2021-03-15,235.97999572753906,47.50102615356445
2021-03-16,225.6266632080078,48.33317184448242
2021-03-17,233.93666076660156,49.15553283691406
2021-03-18,217.72000122070312,47.21711349487305
2021-03-19,218.2899932861328,47.30522537231445
2021-03-22,223.3333282470703,47.6282958984375
2021-03-23,220.72000122070312,45.249332427978516
2021-03-24,210.08999633789062,40.8144645690918
2021-03-25,213.4633331298828,42.54729461669922
2021-03-26,206.23666381835938,44.44654846191406
2021-03-29,203.76333618164062,42.59624099731445
2021-03-30,211.8733367919922,43.41859817504883
2021-03-31,222.64332580566406,42.36128616333008
2021-04-01,220.5833282470703,44.289913177490234
2021-04-05,230.35000610351562,45.28848648071289
2021-04-06,230.5399932861328,45.16122055053711
2021-04-07,223.6566619873047,44.01578903198242
2021-04-08,227.93333435058594,44.65214157104492
2021-04-09,225.67333984375,44.15284729003906
2021-04-12,233.9933319091797,42.89973449707031
2021-04-13,254.10667419433594,43.48712921142578
2021-04-14,244.07666015625,44.10390090942383
2021-04-15,246.28334045410156,44.12348175048828
2021-04-16,246.5933380126953,44.368228912353516
2021-04-19,238.2100067138672,46.0129508972168
2021-04-20,239.663330078125,45.4255485534668
2021-04-21,248.0399932861328,45.68008804321289
2021-04-22,239.89666748046875,44.61298370361328
2021-04-23,243.13333129882812,45.777984619140625
2021-04-26,246.06666564941406,44.74025344848633
2021-04-27,234.913330078125,44.61298370361328
2021-04-28,231.46665954589844,43.594818115234375
2021-04-29,225.6666717529297,42.01862716674805
2021-04-30,236.47999572753906,40.55992126464844
2021-05-03,228.3000030517578,39.434078216552734
2021-05-04,224.53334045410156,39.12079620361328
2021-05-05,223.64666748046875,39.55155563354492
2021-05-06,221.17999267578125,38.004737854003906
2021-05-07,224.1233367919922,36.75162124633789
2021-05-10,209.67999267578125,35.390811920166016
2021-05-11,205.73333740234375,35.93904495239258
2021-05-12,196.6300048828125,36.23274612426758
2021-05-13,190.56333923339844,35.292911529541016
2021-05-14,196.5800018310547,36.99637222290039
2021-05-17,192.27667236328125,38.66066360473633
2021-05-18,192.6233367919922,38.77814483642578
2021-05-19,187.82000732421875,38.98373794555664
2021-05-20,195.5933380126953,41.117950439453125
2021-05-21,193.6266632080078,42.00884246826172
2021-05-24,202.14666748046875,42.88994216918945
2021-05-25,201.56333923339844,43.17384719848633
2021-05-26,206.3766632080078,44.98500061035156
2021-05-27,210.28334045410156,44.564029693603516
2021-05-28,208.4066619873047,45.1318473815918
2021-06-01,207.96665954589844,48.45065689086914
2021-06-02,201.7066650390625,48.47023391723633
