,Date,Close
0,2019-01-02,20.674667358398438
1,2019-01-03,20.02400016784668
2,2019-01-04,21.179332733154297
3,2019-01-07,22.33066749572754
4,2019-01-08,22.356666564941406
5,2019-01-09,22.568666458129883
6,2019-01-10,22.99799919128418
7,2019-01-11,23.150667190551758
8,2019-01-14,22.293333053588867
9,2019-01-15,22.961999893188477
10,2019-01-16,23.06999969482422
11,2019-01-17,23.15399932861328
12,2019-01-18,20.150667190551758
13,2019-01-22,19.92799949645996
14,2019-01-23,19.172666549682617
15,2019-01-24,19.43400001525879
16,2019-01-25,19.80266761779785
17,2019-01-28,19.7586669921875
18,2019-01-29,19.83066749572754
19,2019-01-30,20.584667205810547
20,2019-01-31,20.468000411987305
21,2019-02-01,20.81399917602539
22,2019-02-04,20.859333038330078
23,2019-02-05,21.42333221435547
24,2019-02-06,21.148000717163086
25,2019-02-07,20.500667572021484
26,2019-02-08,20.386667251586914
27,2019-02-11,20.856000900268555
28,2019-02-12,20.78733253479004
29,2019-02-13,20.544666290283203
30,2019-02-14,20.251333236694336
31,2019-02-15,20.525333404541016
32,2019-02-19,20.375999450683594
33,2019-02-20,20.17066764831543
34,2019-02-21,19.415332794189453
35,2019-02-22,19.6473331451416
36,2019-02-25,19.917999267578125
37,2019-02-26,19.857332229614258
38,2019-02-27,20.982667922973633
39,2019-02-28,21.325332641601562
40,2019-03-01,19.652666091918945
41,2019-03-04,19.02400016784668
42,2019-03-05,18.43600082397461
43,2019-03-06,18.416000366210938
44,2019-03-07,18.439332962036133
45,2019-03-08,18.94266700744629
46,2019-03-11,19.39466667175293
47,2019-03-12,18.890666961669922
48,2019-03-13,19.263999938964844
49,2019-03-14,19.33066749572754
50,2019-03-15,18.36199951171875
51,2019-03-18,17.965999603271484
52,2019-03-19,17.83133316040039
53,2019-03-20,18.239999771118164
54,2019-03-21,18.26799964904785
55,2019-03-22,17.635332107543945
56,2019-03-25,17.3613338470459
57,2019-03-26,17.851333618164062
58,2019-03-27,18.32200050354004
59,2019-03-28,18.57466697692871
60,2019-03-29,18.657333374023438
61,2019-04-01,19.278667449951172
62,2019-04-02,19.058666229248047
63,2019-04-03,19.45400047302246
64,2019-04-04,17.851999282836914
65,2019-04-05,18.33066749572754
66,2019-04-08,18.213333129882812
67,2019-04-09,18.15399932861328
68,2019-04-10,18.40399932861328
69,2019-04-11,17.89466667175293
70,2019-04-12,17.84666633605957
71,2019-04-15,17.7586669921875
72,2019-04-16,18.224000930786133
73,2019-04-17,18.082000732421875
74,2019-04-18,18.21733283996582
75,2019-04-22,17.516666412353516
76,2019-04-23,17.593332290649414
77,2019-04-24,17.243999481201172
78,2019-04-25,16.5086669921875
